id,split
25310,validation
25311,train
25312,train
25313,validation
25314,train
25315,validation
25316,train
25317,validation
25318,train
25319,train
25320,train
25321,train
25322,train
25323,validation
25324,test
25325,train
25326,train
25327,train
25328,validation
25329,train
25330,train
25331,train
25332,train
25333,train
25334,train
25335,train
25336,test
25337,train
25338,train
25339,train
25340,train
25341,train
25342,validation
25343,train
25344,train
25345,test
25346,train
25347,train
25348,validation
25349,train
25350,train
25351,train
25352,train
25353,validation
25354,validation
25355,train
25356,train
25357,train
25358,train
25359,train
25360,train
25361,test
25362,train
25363,train
25364,test
25365,train
25366,train
25367,train
25368,test
25369,train
25370,validation
25371,train
25372,test
25373,train
25374,train
25375,train
25376,train
25377,validation
25378,train
25379,train
25380,train
25381,train
25382,train
25383,train
25384,train
25385,validation
25386,test
25387,train
25388,validation
25389,train
25390,validation
25391,train
25392,train
25393,train
25394,train
25395,validation
25396,test
25397,validation
25398,train
25399,train
25400,train
25401,train
25402,train
25403,train
25404,validation
25405,train
25406,validation
25407,train
25408,validation
25409,train
25410,validation
25411,validation
25412,train
25413,validation
25414,test
25415,validation
25416,train
25417,train
25418,train
25419,train
25420,train
25421,test
25422,train
25423,train
25424,test
25425,test
25426,test
25427,train
25428,train
25429,train
25430,validation
25431,train
25432,test
25433,validation
25434,train
25435,validation
25436,validation
25437,test
25438,validation
25439,train
25440,validation
25441,validation
25442,validation
25443,validation
25444,train
25445,validation
25446,train
25447,validation
25448,test
25449,train
25450,train
25451,test
25452,train
25453,validation
25454,train
25455,validation
25456,train
25457,validation
25458,train
25459,validation
25460,validation
25461,train
25462,train
25463,train
25464,train
25465,validation
25466,train
25467,train
25468,train
25469,validation
25470,train
25471,train
25472,train
25473,train
25474,train
25475,train
25476,train
25477,test
25478,train
25479,train
25480,train
25481,train
25482,test
25483,train
25484,validation
25485,train
25486,train
25487,train
25488,validation
25489,train
25490,train
25491,test
25492,test
25493,train
25494,train
25495,train
25496,validation
25497,test
25498,train
25499,train
25500,train
25501,train
25502,validation
25503,train
25504,train
25505,train
25506,validation
25507,train
25508,test
25509,train
25510,train
25511,test
25512,train
25513,validation
25514,test
25515,train
25516,train
25517,validation
25518,train
25519,train
25520,test
25521,train
25522,validation
25523,train
25524,train
25525,test
25526,train
25527,train
25528,train
25529,test
25530,validation
25531,train
25532,test
25533,train
25534,train
25535,train
25536,train
25537,test
25538,train
25539,train
25540,validation
25541,train
25542,train
25543,train
25544,validation
25545,test
25546,train
25547,train
25548,train
25549,validation
25550,train
25551,train
25552,train
25553,train
25554,train
25555,train
25556,train
25557,train
25558,validation
25559,validation
25560,test
25561,test
25562,train
25563,train
25564,test
25565,train
25566,train
25567,train
25568,test
25569,validation
25570,test
25571,train
25572,test
25573,train
25574,train
25575,train
25576,train
25577,train
25578,train
25579,train
25580,validation
25581,train
25582,train
25583,validation
25584,train
25585,validation
25586,train
25587,train
25588,train
25589,test
25590,train
25591,train
25592,train
25593,test
25594,test
25595,train
25596,train
25597,train
25598,train
25599,test
25600,test
25601,validation
25602,test
25603,train
25604,test
25605,train
25606,train
25607,train
25608,train
25609,validation
25610,test
25611,train
25612,train
25613,train
25614,train
25615,test
25616,test
25617,train
25618,train
25619,validation
25620,test
25621,test
25622,test
25623,test
25624,validation
25625,validation
25626,test
25627,validation
25628,train
25629,train
25630,validation
25631,test
25632,train
25633,train
25634,train
25635,train
25636,train
25637,validation
25638,test
25639,validation
25640,validation
25641,train
25642,train
25643,test
25644,validation
25645,train
25646,test
25647,train
25648,train
25649,train
25650,train
25651,train
25652,test
25653,validation
25654,train
25655,validation
25656,validation
25657,train
25658,validation
25659,train
25660,train
25661,train
25662,train
25663,train
25664,test
25665,train
25666,test
25667,train
25668,train
25669,validation
25670,train
25671,train
25672,test
25673,train
25674,test
25675,train
25676,train
25677,test
25678,train
25679,train
25680,train
25681,train
25682,validation
25683,validation
25684,train
25685,test
25686,train
25687,train
25688,test
25689,validation
25690,train
25691,train
25692,train
25693,test
25694,train
25695,train
25696,train
25697,train
25698,test
25699,test
25700,validation
25701,validation
25702,train
25703,validation
25704,validation
25705,test
25706,test
25707,train
25708,train
25709,train
25710,validation
25711,train
25712,test
25713,train
25714,test
25715,train
25716,train
25717,validation
25718,train
25719,train
25720,train
25721,test
25722,train
25723,validation
25724,validation
25725,train
25726,validation
25727,train
25728,validation
25729,train
25730,test
25731,test
25732,validation
25733,validation
25734,train
25735,test
25736,train
25737,validation
25738,test
25739,train
25740,train
25741,test
25742,train
25743,test
25744,validation
25745,test
25746,test
25747,validation
25748,train
25749,validation
25750,train
25751,test
25752,train
25753,train
25754,test
25755,train
25756,train
25757,train
25758,train
25759,train
25760,validation
25761,train
25762,train
25763,validation
25764,train
25765,validation
25766,train
25767,train
25768,train
25769,train
25770,train
25771,train
25772,train
25773,train
25774,validation
25775,train
25776,validation
25777,train
25778,train
25779,test
25780,validation
25781,train
25782,validation
25783,train
25784,test
25785,train
25786,test
25787,train
25788,train
25789,test
25790,test
25791,train
25792,train
25793,train
25794,test
25795,test
25796,train
25797,train
25798,train
25799,train
25800,train
25801,train
25802,train
25803,validation
25804,train
25805,train
25806,test
25807,test
25808,train
25809,train
25810,train
25811,train
25812,test
25813,test
25814,train
25815,train
25816,train
25817,test
25818,validation
25819,train
25820,test
25821,train
25822,validation
25823,validation
25824,validation
25825,train
25826,train
25827,test
25828,train
25829,validation
25830,validation
25831,train
25832,train
25833,test
25834,train
25835,validation
25836,train
25837,test
25838,train
25839,validation
25840,train
25841,validation
25842,train
25843,validation
25844,test
25845,train
25846,validation
25847,test
25848,train
25849,validation
25850,train
25851,test
25852,test
25853,train
25854,train
25855,test
25856,train
25857,train
25858,train
25859,train
25860,train
25861,test
25862,train
25863,validation
25864,test
25865,train
25866,test
25867,test
25868,train
25869,train
25870,validation
25871,train
25872,test
25873,test
25874,validation
25875,train
25876,train
